1601984070.864815707, 2.49446, 7.46948, 1.04, -1.92697
1601984081.074521007, 2.49811, 7.46443, 1.04, -1.95458
1601984081.174481024, 2.50907, 7.46009, 1.04, -1.95561
1601984081.249501816, 2.521, 7.45548, 1.04, -1.95475
1601984081.349699856, 2.53376, 7.45028, 1.04, -1.95558
1601984081.424708553, 2.54628, 7.44438, 1.04, -1.9527
1601984081.499760113, 2.55679, 7.44009, 1.04, -1.95207
1601984081.574993456, 2.56606, 7.43601, 1.04, -1.95293
1601984081.649922645, 2.57597, 7.4318, 1.04, -1.95322
1601984081.725061908, 2.58654, 7.42696, 1.04, -1.95588
1601984081.825085686, 2.59809, 7.42153, 1.04, -1.96124
1601984081.925232837, 2.60548, 7.41646, 1.04, -1.97392
1601984082.025325825, 2.61443, 7.41059, 1.04, -1.98597
1601984082.125374657, 2.62255, 7.4049, 1.04, -1.99883
1601984082.225427478, 2.63419, 7.39866, 1.04, -2.00326
1601984082.325711243, 2.64468, 7.39247, 1.04, -2.0046
1601984082.425626258, 2.65254, 7.3866, 1.04, -2.01841
1601984082.525794681, 2.65904, 7.38137, 1.04, -2.03167
1601984082.625867020, 2.66796, 7.37502, 1.04, -2.0446
1601984082.725968541, 2.67602, 7.36897, 1.04, -2.05718
1601984082.826080975, 2.68359, 7.36177, 1.04, -2.06997
1601984082.926148864, 2.69252, 7.35508, 1.04, -2.0817
1601984083.026390151, 2.70101, 7.34919, 1.04, -2.08818
1601984083.101328853, 2.71131, 7.34342, 1.04, -2.08721
1601984083.176538949, 2.7213, 7.33769, 1.04, -2.08705
1601984083.251420820, 2.73056, 7.33181, 1.04, -2.09026
1601984083.326500166, 2.73958, 7.32639, 1.04, -2.09104
1601984083.426611193, 2.74718, 7.32044, 1.04, -2.10087
1601984083.526974670, 2.75415, 7.31418, 1.04, -2.11411
1601984083.626844057, 2.76044, 7.30852, 1.04, -2.12534
1601984083.726942078, 2.76704, 7.30133, 1.04, -2.13906
1601984083.827035757, 2.77501, 7.29436, 1.04, -2.15054
1601984083.927194741, 2.78329, 7.28712, 1.04, -2.16163
1601984084.027203387, 2.78954, 7.2807, 1.04, -2.17497
1601984084.127354272, 2.79646, 7.27382, 1.04, -2.18799
1601984084.227427931, 2.80189, 7.27042, 1.04, -2.20384
1601984084.328237279, 2.80809, 7.26371, 1.04, -2.21769
1601984084.427568787, 2.81552, 7.2564, 1.04, -2.22794
1601984084.527661704, 2.821, 7.24994, 1.04, -2.24138
1601984084.627804374, 2.82805, 7.24227, 1.04, -2.25406
1601984084.727912743, 2.8335, 7.23682, 1.04, -2.26988
1601984084.827971595, 2.84017, 7.22917, 1.04, -2.28265
1601984084.928091155, 2.84683, 7.22155, 1.04, -2.2938
1601984085.028854641, 2.8538, 7.21326, 1.04, -2.30584
1601984085.128269903, 2.86061, 7.20509, 1.04, -2.31695
1601984085.228389034, 2.86155, 7.2, 1.04, -2.32577
1601984085.328433656, 2.86767, 7.19194, 1.04, -2.3383
1601984085.428567552, 2.87419, 7.18327, 1.04, -2.35093
1601984085.528638153, 2.88025, 7.17507, 1.04, -2.36248
1601984085.628869386, 2.88558, 7.16735, 1.04, -2.37456
1601984085.728830968, 2.89319, 7.15721, 1.04, -2.38842
1601984085.804093666, 2.90003, 7.1494, 1.04, -2.39195
1601984085.880031323, 2.90865, 7.14064, 1.04, -2.38987
1601984085.954055251, 2.91651, 7.13232, 1.04, -2.38997
1601984086.029129012, 2.92408, 7.12419, 1.04, -2.3905
1601984086.104292561, 2.92805, 7.11771, 1.04, -2.39243
1601984086.179324633, 2.93641, 7.10886, 1.04, -2.39203
1601984086.254420287, 2.94413, 7.1006, 1.04, -2.39212
1601984086.329473929, 2.95227, 7.092, 1.04, -2.39144
1601984086.404588334, 2.95906, 7.08413, 1.04, -2.39442
1601984086.504645392, 2.96675, 7.07292, 1.04, -2.40631
1601984086.604710640, 2.97184, 7.06482, 1.04, -2.4201
1601984086.704768170, 2.97688, 7.05685, 1.04, -2.43204
1601984086.804922901, 2.98358, 7.04713, 1.04, -2.44207
1601984086.879991274, 2.99153, 7.03812, 1.04, -2.44105
1601984086.955052232, 2.99186, 7.03476, 1.04, -2.43826
1601984087.031730675, 3.00063, 7.02499, 1.04, -2.43648
1601984087.105164832, 3.00895, 7.01575, 1.04, -2.43488
1601984087.180265247, 3.01699, 7.00654, 1.04, -2.43493
1601984087.255322311, 3.02519, 6.99706, 1.04, -2.43496
1601984087.330440328, 3.03486, 6.98737, 1.04, -2.43877
1601984087.405480860, 3.04057, 6.97988, 1.04, -2.44412
1601984087.505566158, 3.04624, 6.97098, 1.04, -2.45664
1601984087.580605656, 3.05266, 6.96233, 1.04, -2.46211
1601984087.655680356, 3.06047, 6.95278, 1.04, -2.46311
1601984087.730921448, 3.06795, 6.941, 1.04, -2.46343
1601984087.805871404, 3.07591, 6.93131, 1.04, -2.46382
1601984087.880978116, 3.08322, 6.92271, 1.04, -2.46321
1601984087.955989522, 3.08989, 6.91457, 1.04, -2.46473
1601984088.031097779, 3.09567, 6.90634, 1.04, -2.47132
1601984088.131190285, 3.10271, 6.89667, 1.04, -2.4856
1601984088.231419005, 3.10727, 6.88852, 1.04, -2.49861
1601984088.331492547, 3.11358, 6.87845, 1.04, -2.50859
1601984088.431504289, 3.11919, 6.86854, 1.04, -2.52063
1601984088.531614801, 3.12585, 6.85765, 1.04, -2.52895
1601984088.606656020, 3.13209, 6.84468, 1.04, -2.52958
1601984088.681782949, 3.13899, 6.83507, 1.04, -2.52935
1601984088.757401153, 3.14554, 6.82607, 1.04, -2.5285
1601984088.831919027, 3.15132, 6.81783, 1.04, -2.52937
1601984088.907398170, 3.15785, 6.80867, 1.04, -2.5298
1601984088.982718774, 3.16473, 6.80015, 1.04, -2.52735
1601984089.059091775, 3.17111, 6.79103, 1.04, -2.52751
1601984089.132312799, 3.17709, 6.78271, 1.04, -2.5263
1601984089.207287967, 3.18417, 6.77272, 1.04, -2.52569
1601984089.282375171, 3.1897, 6.76428, 1.04, -2.52826
1601984089.357573321, 3.19124, 6.75944, 1.04, -2.5332
1601984089.457543450, 3.19414, 6.75222, 1.04, -2.54724
1601984089.557604770, 3.19901, 6.74235, 1.04, -2.55923
1601984089.632689409, 3.20444, 6.73333, 1.04, -2.5627
1601984089.707768797, 3.21102, 6.72305, 1.04, -2.56363
1601984089.782890913, 3.21748, 6.71276, 1.04, -2.5612
1601984089.857888058, 3.22323, 6.70389, 1.04, -2.5617
1601984089.933104137, 3.22931, 6.69434, 1.04, -2.56259
1601984090.008038613, 3.23549, 6.68489, 1.04, -2.5623
1601984090.083200733, 3.24215, 6.67454, 1.04, -2.56283
1601984090.158251544, 3.24813, 6.66908, 1.04, -2.56167
1601984090.233280359, 3.25469, 6.65877, 1.04, -2.56279
1601984090.308372038, 3.26192, 6.64774, 1.04, -2.56262
1601984090.383537187, 3.2686, 6.63702, 1.04, -2.56459
1601984090.458542923, 3.27506, 6.6269, 1.04, -2.56534
1601984090.533551556, 3.28231, 6.61538, 1.04, -2.56344
1601984090.608643501, 3.28836, 6.60571, 1.04, -2.56456
1601984090.683773254, 3.29406, 6.59667, 1.04, -2.56552
1601984090.758814509, 3.30083, 6.58647, 1.04, -2.56422
1601984090.833853321, 3.3077, 6.57594, 1.04, -2.56384
1601984090.908931936, 3.31529, 6.56547, 1.04, -2.56249
1601984090.984175862, 3.32145, 6.55602, 1.04, -2.56262
1601984091.059092417, 3.32747, 6.54648, 1.04, -2.56375
1601984091.134259864, 3.3333, 6.53717, 1.04, -2.56528
1601984091.209254831, 3.33969, 6.52707, 1.04, -2.5662
1601984091.284345888, 3.34737, 6.515, 1.04, -2.5665
1601984091.362915068, 3.35334, 6.50574, 1.04, -2.56686
1601984091.434532072, 3.35887, 6.49701, 1.04, -2.56786
1601984091.509606109, 3.36431, 6.48833, 1.04, -2.5689
1601984091.584697342, 3.37033, 6.47904, 1.04, -2.56887
1601984091.659699746, 3.37235, 6.4761, 1.04, -2.56918
1601984091.734853483, 3.37916, 6.46555, 1.04, -2.5688
1601984091.810471906, 3.38492, 6.45651, 1.04, -2.56921
1601984091.884952392, 3.3919, 6.44577, 1.04, -2.56885
1601984091.960019531, 3.39861, 6.43537, 1.04, -2.56908
1601984092.035063661, 3.40304, 6.42741, 1.04, -2.57073
1601984092.110126431, 3.41055, 6.41621, 1.04, -2.5691
1601984092.185241230, 3.41704, 6.40629, 1.04, -2.56884
1601984092.260295554, 3.42329, 6.39649, 1.04, -2.56934
1601984092.335336706, 3.4294, 6.38707, 1.04, -2.56957
