1601984088.068507, 4.20924
1601984088.106389, 4.30128
1601984088.3204, 4.69398
1601984088.347554, 4.85965
1601984088.561333, 5.63278
1601984088.588613, 5.76777
1601984088.803253, 0.846757
1601984088.831746, 0.957204
1601984089.044647, 1.82237
1601984089.073308, 1.94509
1601984089.279877, 2.92684
1601984089.314382, 3.15386
1601984089.526372, 4.12334
1601984089.5536, 4.19697
1601984089.769687, 5.42416
1601984089.788872, 5.67573
1601984090.002278, 0.656544
1601984090.037803, 0.883573
1601984090.265188, 2.1353
1601984090.284607, 2.14144
1601984090.503792, 3.0066
1601984090.531873, 3.16614
1601984090.75447, 4.04971
1601984090.781829, 4.25833
1601984090.991975, 5.70641
1601984091.013612, 5.81686
1601984091.235612, 1.03084
1601984091.256304, 1.1106
1601984091.477848, 2.11076
1601984091.49669, 2.19666
1601984091.719706, 2.94524
1601984091.849389, 3.66315
1601984092.063953, 4.95783
1601984092.091613, 5.26462
1601984092.311035, 0.871301
1601984092.331264, 1.01856
1601984092.553497, 2.36233
1601984092.5788, 2.52186
1601984092.795349, 3.57724
1601984092.81687, 3.65701
1601984093.031335, 4.91487
1601984093.06653, 5.06214
1601984093.270623, 0.625864
1601984093.298329, 0.822214
1601984093.518885, 2.10462
1601984093.541659, 2.27029
1601984093.752369, 3.12318
1601984093.789223, 3.26431
1601984093.993538, 4.01289
1601984094.02311, 4.0988
1601984094.241931, 4.98851
1601984094.260453, 5.07441
1601984094.47805, 0.122718
1601984094.512443, 0.411107
1601984094.715237, 1.76715
1601984094.751335, 1.9635
1601984094.966666, 3.13546
1601984094.994286, 3.25204
1601984095.210087, 4.1847
1601984095.236553, 4.30128
1601984095.44233, 5.46711
1601984095.473675, 5.65119
1601984095.794154, 1.61988
1601984095.828467, 1.79783
1601984096.043438, 2.82866
1601984096.062087, 2.90229
1601984096.285482, 3.78586
1601984096.314799, 3.93926
1601984096.519442, 4.92101
1601984096.554075, 5.08668
1601984096.762479, 0.325204
1601984096.790322, 0.546097
1601984097.013711, 2.33165
1601984097.039251, 2.528
1601984097.251179, 3.56497
1601984097.280051, 3.66928
1601984097.491419, 4.70625
1601984097.5187, 4.77375
1601984097.740963, 5.71254
1601984097.767249, 5.80458
1601984097.975061, 0.509282
1601984098.009502, 0.736311
1601984098.229674, 1.96963
1601984098.248865, 2.02485
1601984098.480424, 3.52202
1601984098.509701, 3.65087
1601984098.721271, 4.7492
1601984098.749668, 4.9701
1601984098.95594, 6.19728
1601984098.982666, 0.0429515
1601984099.20096, 1.16583
1601984099.226717, 1.27014
1601984099.452316, 2.39915
1601984099.48029, 2.54641
1601984099.806613, 4.01289
1601984099.828799, 4.14788
1601984100.059567, 5.35052
1601984100.085931, 5.5346
1601984100.302174, 0.920388
1601984100.340006, 1.11674
1601984100.563801, 2.38074
1601984100.592156, 2.62004
1601984100.806805, 3.5527
1601984100.836426, 3.64474
1601984101.059831, 4.79216
1601984101.095664, 4.9026
1601984101.311975, 5.73095
1601984101.339431, 5.87821
1601984101.554811, 0.552233
1601984101.582173, 0.681087
1601984101.807519, 1.87146
1601984101.836631, 2.08008
1601984102.060705, 3.11091
1601984102.085066, 3.2459
1601984102.311725, 4.1847
1601984102.338861, 4.27674
1601984102.557722, 5.14804
1601984102.594374, 5.20326
1601984102.810161, 6.15433
1601984102.845453, 0.0490874
1601984103.077269, 0.865165
1601984103.098494, 0.975612
1601984103.314641, 1.54625
1601984103.343376, 1.65056
1601984103.679477, 2.53414
1601984103.701755, 2.63845
1601984103.922686, 3.25818
1601984103.944364, 3.26431
1601984104.159663, 3.71837
1601984104.183003, 3.77359
1601984104.395897, 4.33196
1601984104.421828, 4.36264
1601984104.645877, 4.47922
1601984104.682097, 4.5099
1601984104.897859, 4.64489
1601984104.933365, 4.6633
1601984105.223128, 4.70625
1601984105.251391, 4.71852
1601984105.4786, 4.6633
1601984105.508599, 4.6633
1601984105.733879, 4.35651
1601984105.758892, 4.38105
1601984105.98934, 3.93926
1601984106.016636, 3.89631
1601984106.232274, 3.41771
1601984106.26209, 3.44225
1601984106.473185, 2.99433
1601984106.502293, 3.04955
1601984106.71198, 2.77344
1601984106.741358, 2.66913
1601984106.953137, 2.8348
1601984106.982581, 2.79185
1601984107.202163, 2.64458
1601984107.229807, 2.63845
1601984107.554803, 2.38074
1601984107.573868, 2.35006
1601984107.788748, 1.58307
1601984107.824214, 1.18423
1601984108.035353, 5.86594
1601984108.065592, 5.57755
1601984108.269594, 4.47922
1601984108.302681, 4.36264
1601984108.522565, 3.74905
1601984108.559091, 3.66315
1601984108.788096, 3.22136
1601984108.810979, 3.13546
1601984109.011433, 2.54641
1601984109.039872, 2.46051
1601984109.245164, 1.56466
1601984109.280881, 1.40513
1601984109.474311, 0.687223
1601984109.502242, 0.509282
1601984109.711232, 5.83526
1601984109.739717, 5.82913
1601984109.943187, 5.01305
1601984109.96757, 4.87806
1601984110.171108, 4.35037
1601984110.193507, 4.25219
1601984110.394517, 3.53429
1601984110.43012, 3.34408
1601984110.67522, 1.84078
1601984110.701233, 1.6567
1601984110.907931, 0.0736311
1601984110.943387, 6.00707
1601984111.152522, 4.75534
1601984111.173126, 4.70012
1601984111.496163, 3.29499
1601984111.529803, 3.16
1601984111.740588, 2.0494
1601984111.769962, 1.90214
