1601984088.068507, -5.173688538756517
1601984088.086135, -5.20627138112544
1601984088.1037629, -5.240505324654793
1601984088.1213908, -5.2763903693445755
1601984088.1390188, -5.3139265151947885
1601984088.1566467, -5.353113762205432
1601984088.1742747, -5.393952110376505
1601984088.1919026, -5.436441559708008
1601984088.2095306, -5.480582110199942
1601984088.2271585, -5.526373761852304
1601984088.2447865, -5.573816514665098
1601984088.2624145, -5.622910368638321
1601984088.2800424, -5.673655323771975
1601984088.2976704, -5.726051380066058
1601984088.3152983, -5.780098537520571
1601984088.3329263, -5.835796796135515
1601984088.3505542, -5.893146155910888
1601984088.3681822, -5.952146616846692
1601984088.3858101, -6.0127981789429255
1601984088.403438, -6.075100842199589
1601984088.421066, -6.139054606616683
1601984088.438694, -6.204659472194207
1601984088.456322, -6.27191543893216
1601984088.47395, -6.340822506830544
1601984088.4915779, -6.411380675889358
1601984088.5092058, -6.4835899461086015
1601984088.5268338, -6.557450317488275
1601984088.5444617, -6.6329617900283795
1601984088.5620897, -6.710124363728673
1601984088.5797176, -6.798390519729318
1601984088.5973456, -6.888451126812812
1601984088.6149735, -6.980109241478056
1601984088.6326015, -7.073150638084516
1601984088.6502295, -7.167343808852202
1601984088.6678574, -7.262439963861676
1601984088.6854854, -7.358173031054062
1601984088.7031133, -7.454259656231029
1601984088.7207413, -7.550399203054798
1601984088.7383692, -7.646481585580225
1601984088.7559972, -7.744009443456998
1601984088.7736251, -7.840996823880832
1601984088.791253, -7.937864304278838
1601984088.808881, -8.03545167155954
1601984088.826509, -8.133771880541765
1601984088.844137, -8.23272806945326
1601984088.861765, -8.332223972320358
1601984088.8793929, -8.432163918967984
1601984088.8970208, -8.532452835019644
1601984088.9146488, -8.632996241897438
1601984088.9322767, -8.733700256822061
1601984088.9499047, -8.834471592812784
1601984088.9675326, -8.935217558687484
1601984088.9851606, -9.036268435767386
1601984089.0027885, -9.137814135202973
1601984089.0204165, -9.239087729580687
1601984089.0380445, -9.339949096788017
1601984089.0556724, -9.440416172834187
1601984089.0733004, -9.540384260800401
1601984089.0909283, -9.639751750758345
1601984089.1085563, -9.738420119770169
1601984089.1261842, -9.836293931888504
1601984089.1438122, -9.933280838156447
1601984089.1614401, -10.029291576607568
1601984089.179068, -10.124239972265917
1601984089.196696, -10.218042937146011
1601984089.214324, -10.310620470252845
1601984089.231952, -10.400356227383043
1601984089.24958, -10.487768827053133
1601984089.2672079, -10.57257954060188
1601984089.2848358, -10.654978985595518
1601984089.3024638, -10.735921695191378
1601984089.3200917, -10.815542081351113
1601984089.3377197, -10.893974250976095
1601984089.3553476, -10.971352005907407
1601984089.3729756, -11.047808842925843
1601984089.3906035, -11.123477953751909
1601984089.4082315, -11.19849222504583
1601984089.4258595, -11.272984238407535
1601984089.4434874, -11.347086270376671
1601984089.4611154, -11.421165347699265
1601984089.4787433, -11.49612070786142
1601984089.4963713, -11.570451006210735
1601984089.5139992, -11.644578599968163
1601984089.5316272, -11.718702268900127
1601984089.5492551, -11.793004055479074
1601984089.566883, -11.867708322223852
1601984089.584511, -11.943037094922209
1601984089.602139, -12.019210062630762
1601984089.619767, -12.096444577675008
1601984089.637395, -12.174955655649331
1601984089.6550229, -12.25495597541699
1601984089.6726508, -12.336655879110124
1601984089.6902788, -12.42026337212976
1601984089.7079067, -12.505984123145797
1601984089.7255347, -12.594573107266935
1601984089.7431626, -12.686082763644361
1601984089.7607906, -12.778362284034678
1601984089.7784185, -12.872538670742113
1601984089.7960465, -12.96870204932137
1601984089.8136744, -13.066761337580393
1601984089.8313024, -13.16662420514711
1601984089.8489304, -13.268197073469423
1601984089.8665583, -13.371385115815201
1601984089.8841863, -13.476092257272294
1601984089.9018142, -13.582221174748533
1601984089.9194422, -13.689673296971701
1601984089.9370701, -13.79834880448959
1601984089.954698, -13.90814662966994
1601984089.972326, -14.018622423459139
1601984089.989954, -14.129234064980253
1601984090.007582, -14.239915021389885
1601984090.02521, -14.350988717658604
1601984090.0428379, -14.462256425268789
1601984090.0604658, -14.573517411541513
1601984090.0780938, -14.684568939636497
1601984090.0957217, -14.79520626855216
1601984090.1133497, -14.905222653125584
1601984090.1309776, -15.01440934403253
1601984090.1486056, -15.122555587787424
1601984090.1662335, -15.22944862674337
1601984090.1838615, -15.334873699092151
1601984090.2014894, -15.438614038864223
1601984090.2191174, -15.541463287154333
1601984090.2367454, -15.643843042754781
1601984090.2543733, -15.744790096615816
1601984090.2720013, -15.844035344779781
1601984090.2896292, -15.941671289064958
1601984090.3072572, -16.037789718714876
1601984090.3248851, -16.13248171039831
1601984090.342513, -16.225837628209273
1601984090.360141, -16.317947123667047
1601984090.377769, -16.408899135716126
1601984090.395397, -16.498781890726285
1601984090.413025, -16.587682902492517
1601984090.4306529, -16.67568897223508
1601984090.4482808, -16.76321131010725
1601984090.4659088, -16.850646732983964
