1679914893.386058, 1, E2000020820502290460CEFE, 4.509903516383785, -53, 866300
1679914893.397025, 1, E2000020820502290460CEFE, 4.546719055293041, -52, 866300
1679914893.409206, 2, E2000020820502290880CF9A, 4.196971435655114, -54, 866300
1679914893.417814, 2, E2000020820502290880CF9A, 4.2092432819582, -55, 866300
1679914893.431721, 3, E2000020820502290880CF9A, 2.5341362615870793, -56, 866300
1679914893.440094, 3, E2000020820502290880CF9A, 2.5402721847386216, -56, 866300
1679914893.455953, 4, E2000020820502290460CEFE, 5.896622148632405, -52, 866300
1679914893.463010, 4, E2000020820502290460CEFE, 5.872078456026235, -52, 866300
1679914893.479069, 1, E2000020820502290460CEFE, 4.595806440505381, -53, 866300
1679914893.486131, 1, E2000020820502290460CEFE, 4.558990901596125, -53, 866300
1679914893.503057, 2, E2000020820502290880CF9A, 4.2092432819582, -55, 866300
1679914893.510664, 2, E2000020820502290880CF9A, 4.2092432819582, -55, 866300
1679914893.525112, 3, E2000020820502290880CF9A, 2.5341362615870793, -56, 866300
1679914893.534709, 3, E2000020820502290880CF9A, 2.521864415283994, -56, 866300
1679914893.548212, 4, E2000020820502290460CEFE, 5.927301764390117, -52, 866300
1679914893.558864, 4, E2000020820502290460CEFE, 5.945709533844745, -52, 866300
1679914893.572217, 1, E2000020820502290460CEFE, 4.558990901596125, -53, 866300
1679914893.580031, 1, E2000020820502290460CEFE, 4.540583132141498, -53, 866300
1679914893.593624, 2, E2000020820502290880CF9A, 4.2092432819582, -55, 866300
1679914893.602021, 2, E2000020820502290880CF9A, 4.23378697456437, -54, 866300
1679914893.615185, 3, E2000020820502290880CF9A, 2.5280003384355365, -56, 866300
1679914893.623186, 3, E2000020820502290880CF9A, 2.5034566458293663, -56, 866300
1679914893.640510, 4, E2000020820502290460CEFE, 5.93343768754166, -52, 866300
1679914893.647185, 4, E2000020820502290460CEFE, 5.878214379177777, -53, 866300
1679914893.661518, 1, E2000020820502290460CEFE, 4.528311285838413, -53, 866300
1679914893.671153, 1, E2000020820502290460CEFE, 4.522175362686871, -52, 866300
1679914893.685384, 2, E2000020820502290880CF9A, 4.23378697456437, -55, 866300
1679914893.690975, 2, E2000020820502290880CF9A, 4.215379205109742, -55, 866300
1679914893.710745, 3, E2000020820502290880CF9A, 2.5157284921324514, -56, 866300
1679914893.718784, 3, E2000020820502290880CF9A, 2.552544031041707, -56, 866300
1679914893.733606, 4, E2000020820502290460CEFE, 5.927301764390117, -52, 866300
1679914893.742018, 4, E2000020820502290460CEFE, 5.927301764390117, -53, 866300
1679914893.758546, 1, E2000020820502290460CEFE, 4.552854978444583, -53, 866300
1679914893.763162, 1, E2000020820502290460CEFE, 4.565126824747668, -53, 866300
1679914893.781913, 2, E2000020820502290880CF9A, 4.2092432819582, -54, 866300
1679914893.788897, 2, E2000020820502290880CF9A, 4.252194744018997, -54, 866300
1679914893.801842, 3, E2000020820502290880CF9A, 2.5709518004963345, -56, 866300
1679914893.809183, 3, E2000020820502290880CF9A, 2.5586799541932495, -56, 866300
1679914893.826533, 4, E2000020820502290460CEFE, 5.9088939949354895, -52, 866300
1679914893.832820, 4, E2000020820502290460CEFE, 5.884350302329319, -52, 866300
1679914893.849065, 1, E2000020820502290460CEFE, 4.546719055293041, -53, 866300
1679914893.858610, 1, E2000020820502290460CEFE, 4.571262747899211, -53, 866300
1679914893.873487, 2, E2000020820502290880CF9A, 4.246058820867455, -55, 866300
1679914893.881837, 2, E2000020820502290880CF9A, 4.246058820867455, -55, 866300
1679914893.896109, 3, E2000020820502290880CF9A, 2.5709518004963345, -56, 866300
1679914893.905492, 3, E2000020820502290880CF9A, 2.5709518004963345, -56, 866300
1679914893.920589, 4, E2000020820502290460CEFE, 5.915029918087033, -53, 866300
1679914893.929683, 4, E2000020820502290460CEFE, 5.939573610693203, -52, 866300
1679914893.942373, 1, E2000020820502290460CEFE, 4.571262747899211, -52, 866300
1679914893.949705, 1, E2000020820502290460CEFE, 4.577398671050753, -53, 866300
1679914893.964919, 2, E2000020820502290880CF9A, 4.23378697456437, -54, 866300
1679914893.973272, 2, E2000020820502290880CF9A, 4.215379205109742, -55, 866300
1679914893.987198, 3, E2000020820502290880CF9A, 2.5586799541932495, -56, 866300
1679914893.996983, 3, E2000020820502290880CF9A, 2.5280003384355365, -56, 866300
1679914894.012202, 4, E2000020820502290460CEFE, 5.93343768754166, -53, 866300
1679914894.019586, 4, E2000020820502290460CEFE, 5.939573610693203, -53, 866300
1679914894.035487, 1, E2000020820502290460CEFE, 4.558990901596125, -53, 866300
1679914894.041571, 1, E2000020820502290460CEFE, 4.565126824747668, -52, 866300
1679914894.059705, 2, E2000020820502290880CF9A, 4.227651051412827, -54, 866300
1679914894.068352, 2, E2000020820502290880CF9A, 4.252194744018997, -55, 866300
1679914894.083183, 3, E2000020820502290880CF9A, 2.5402721847386216, -56, 866300
1679914894.090949, 3, E2000020820502290880CF9A, 2.5464081078901644, -56, 866300
1679914894.103096, 4, E2000020820502290460CEFE, 5.9518454569962875, -52, 866300
1679914894.114942, 4, E2000020820502290460CEFE, 5.93343768754166, -52, 866300
1679914894.128611, 1, E2000020820502290460CEFE, 4.565126824747668, -53, 866300
1679914894.138017, 1, E2000020820502290460CEFE, 4.558990901596125, -53, 866300
1679914894.152324, 2, E2000020820502290880CF9A, 4.221515128261284, -55, 866300
1679914894.159934, 2, E2000020820502290880CF9A, 4.246058820867455, -55, 866300
1679914894.173481, 3, E2000020820502290880CF9A, 2.5157284921324514, -56, 866300
1679914894.184546, 3, E2000020820502290880CF9A, 2.5034566458293663, -56, 866300
1679914894.198590, 4, E2000020820502290460CEFE, 5.93343768754166, -53, 866300
1679914894.204349, 4, E2000020820502290460CEFE, 5.939573610693203, -52, 866300
1679914894.226165, 1, E2000020820502290460CEFE, 4.595806440505381, -53, 866300
1679914894.231758, 1, E2000020820502290460CEFE, 4.601942363656923, -53, 866300
1679914894.246596, 2, E2000020820502290880CF9A, 4.23378697456437, -55, 866300
1679914894.254142, 2, E2000020820502290880CF9A, 4.227651051412827, -54, 866300
1679914894.271904, 3, E2000020820502290880CF9A, 2.5157284921324514, -56, 866300
1679914894.275446, 3, E2000020820502290880CF9A, 2.5280003384355365, -56, 866300
1679914894.292554, 4, E2000020820502290460CEFE, 5.939573610693203, -52, 866300
1679914894.303115, 4, E2000020820502290460CEFE, 5.902758071783947, -52, 866300
1679914894.316537, 1, E2000020820502290460CEFE, 4.583534594202296, -53, 866300
1679914894.325370, 1, E2000020820502290460CEFE, 4.571262747899211, -53, 866300
1679914894.339451, 2, E2000020820502290880CF9A, 4.23378697456437, -55, 866300
1679914894.347653, 2, E2000020820502290880CF9A, 4.23378697456437, -55, 866300
1679914894.358690, 3, E2000020820502290880CF9A, 2.5280003384355365, -56, 866300
1679914894.368836, 3, E2000020820502290880CF9A, 2.509592568980909, -56, 866300
