0.876806974411011,2,5.78618,-60,8.13460054161964,1.90196408398459,1.073,-2.60887914692511
1.11689782142639,2,5.89049,-60,8.13280615738724,1.90488459901111,1.073,-2.60942055596075
1.41027879714966,2,5.97025,-60,8.13062625898182,1.90843199707604,1.073,-2.61011015364932
1.52062487602234,2,6.03775,-60,8.12990039381745,1.90960895658344,1.073,-2.61057594161916
2.09087681770325,2,6.27091,-60,8.12614923180421,1.91569130632557,1.073,-2.61298306380175
2.21140885353088,2,6.25864,-60,8.12530893771791,1.9175718926509,1.073,-2.61381703373983
2.5573148727417,2,0.171806,-59,8.12277881711905,1.92445706075888,1.073,-2.61702375909393
2.9910728931427,2,0.312932,-59,8.11970861931848,1.93200571403894,1.073,-2.61966854944893
3.0526008605957,2,0.355884,-60,8.11931197911303,1.93266508600441,1.073,-2.6195219281764
3.64578700065613,2,0.509282,-60,8.11536650490611,1.93923850714015,1.073,-2.61811771252519
4.12853288650513,2,0.644272,-60,8.11100246586735,1.94664259104685,1.073,-2.61706365891347
4.28601789474487,2,0.699495,-60,8.10957879609797,1.94905800720934,1.073,-2.61671979758478
4.69460201263428,2,0.846757,-60,8.10623807781471,1.95468464727623,1.073,-2.61663328467239
5.05842185020447,2,1.01856,-59,8.10332175782247,1.95958894102523,1.073,-2.6166895480806
5.19226598739624,2,1.00629,-60,8.10225001077898,1.96140949788318,1.073,-2.61664873739204
5.68329501152039,2,1.14128,-60,8.09832234414802,1.96814964342774,1.073,-2.61626883827953
5.99438500404358,2,1.25786,-60,8.09593330270467,1.97248633354635,1.073,-2.61622472918025
6.31903386116028,2,1.28854,-59,8.09381765728678,1.97726477405917,1.073,-2.61692589135898
6.6099009513855,2,1.31922,-60,8.09192215815546,1.9815459876144,1.073,-2.61755409317836
6.67612195014954,2,1.36217,-60,8.09149061450597,1.98252068102963,1.073,-2.61769711434955
7.25605297088623,2,1.49103,-60,8.08750975452424,1.98971313583947,1.073,-2.61554714470426
7.51084089279175,2,1.56466,-60,8.08579246465559,1.99275852741428,1.073,-2.61453560804399
8.05967593193054,2,1.64443,-60,8.08270864658613,1.99846510251832,1.073,-2.61359081084134
8.32285094261169,2,1.72419,-60,8.08102889213916,2.00152416710384,1.073,-2.6132299335817
8.68872094154358,2,1.78555,-60,8.07834709181848,2.00633326016009,1.073,-2.61288714707454
8.96764492988586,2,1.85305,-60,8.07627518008811,2.01005475572156,1.073,-2.61278531060505
9.27432489395142,2,1.92668,-60,8.07379673405455,2.01455025668194,1.073,-2.61383875224699
9.72429394721985,2,2.00031,-60,8.07039828473616,2.02093787820799,1.073,-2.61558278043913
10.1046659946442,2,2.15371,-60,8.06947787202054,2.02462873319762,1.073,-2.61868457129077
10.4493508338928,2,2.25802,-60,8.06864381412624,2.02797330535377,1.073,-2.62149534639457
10.6302030086517,2,2.24575,-60,8.06771573375486,2.02986806822038,1.073,-2.62157925716815
11.1410639286041,2,2.38074,-60,8.06441600023668,2.03541372814513,1.073,-2.6198931657896
11.5107288360596,2,2.54027,-59,8.06185432333921,2.03976901888478,1.073,-2.61824499519733
11.9625029563904,2,2.62004,-59,8.05858897726264,2.04535677687677,1.073,-2.61589930095694
12.3432509899139,2,2.77344,-58,8.05577951035291,2.05014610244576,1.073,-2.61556315864474
12.5623819828033,2,2.84093,-59,8.05415110351896,2.05291847967202,1.073,-2.61569740006833
12.8894958496094,2,2.97592,-59,8.05172247191382,2.05704535768511,1.073,-2.61585207743916
13.3300428390503,2,3.11705,-59,8.04846120203859,2.06255314979454,1.073,-2.61586380862576
13.7343089580536,2,3.19068,-58,8.04460755580923,2.06859017236139,1.073,-2.61832664876795
14.1367568969727,2,3.30113,-58,8.0396110158851,2.0759244938132,1.073,-2.62408283394822
14.2236838340759,2,3.26431,-58,8.03853178582894,2.07750867412047,1.073,-2.62532614394867
14.6198768615723,2,3.3993,-58,8.03474732757157,2.08345414734224,1.073,-2.6272280718512
15.068776845932,2,3.53429,-57,8.03084844503149,2.08975181714863,1.073,-2.62810021612992
15.8688328266144,2,3.75518,-57,8.02477124022219,2.09974594477212,1.073,-2.62807663387352
16.25514793396,2,3.8595,-57,8.02109802821539,2.10597746432836,1.073,-2.62721059201826
16.6405668258667,2,3.96381,-57,8.01744415066258,2.11217535674613,1.073,-2.62627779118396
16.9880499839783,2,4.05585,-57,8.01429778253917,2.1175010474962,1.073,-2.62449639158468
17.336268901825,2,4.07425,-56,8.01114475230589,2.12283801484695,1.073,-2.62271122005554
17.5578877925873,2,4.17856,-56,8.00787707937828,2.11651093925993,1.073,-2.61947592051378
17.9882919788361,2,4.25219,-56,8.00112598956819,2.10110034460854,1.073,-2.61251851556518
18.3871560096741,2,4.31969,-56,7.99651737748706,2.10090833474019,1.073,-2.61035996274033
