1679909797.311149317, 11.1393, 3.66659, 0.633, -1.99498
1679909850.303222236, 11.1249, 3.67308, 0.633, -2.02311
1679909850.526934930, 11.1105, 3.67961, 0.633, -2.02194
1679909850.725892608, 11.1056, 3.6914, 0.633, -2.03003
1679909850.946889267, 11.0946, 3.69657, 0.633, -2.03061
1679909851.170978089, 11.081, 3.70288, 0.633, -2.03087
1679909851.395231939, 11.0703, 3.70753, 0.633, -2.0292
1679909851.593718064, 11.0585, 3.71272, 0.633, -2.02718
1679909851.817681926, 11.0204, 3.71178, 0.633, -1.99882
1679909852.017127180, 11.009, 3.71719, 0.633, -1.99929
1679909852.240730617, 11.002, 3.72055, 0.633, -2.0014
1679909852.439870331, 10.9928, 3.72489, 0.633, -2.0038
1679909852.639057008, 10.9816, 3.73015, 0.633, -2.0047
1679909852.838404345, 10.9902, 3.72263, 0.633, -2.01443
1679909853.040052163, 10.978, 3.72849, 0.633, -2.01598
1679909853.261665474, 10.9641, 3.73519, 0.633, -2.01549
1679909853.463152811, 10.9514, 3.74126, 0.633, -2.01491
1679909853.687364139, 10.9396, 3.74675, 0.633, -2.01617
1679909853.886951519, 10.9221, 3.75296, 0.633, -2.01275
1679909854.085942098, 10.9127, 3.75741, 0.633, -2.01455
1679909854.306896940, 10.9008, 3.76307, 0.633, -2.01305
1679909854.505949265, 10.8908, 3.76779, 0.633, -2.01076
1679909854.730085879, 10.8795, 3.77312, 0.633, -2.0109
1679909854.953559171, 10.8685, 3.77724, 0.633, -2.01169
1679909855.178056679, 10.8607, 3.78091, 0.633, -2.01249
1679909855.401671715, 10.8467, 3.78752, 0.633, -2.01148
1679909855.625672457, 10.8346, 3.79319, 0.633, -2.01102
1679909855.824890282, 10.8227, 3.79891, 0.633, -2.01114
1679909856.049013198, 10.7958, 3.81224, 0.633, -2.00323
1679909856.273101374, 10.7829, 3.81855, 0.633, -2.00436
1679909856.472879882, 10.7734, 3.82315, 0.633, -2.00577
1679909856.673726344, 10.7623, 3.82851, 0.633, -2.00547
1679909856.872844000, 10.7518, 3.83353, 0.633, -2.00662
1679909857.072260227, 10.7372, 3.83902, 0.633, -2.01144
1679909857.296751504, 10.7236, 3.84569, 0.633, -2.01143
1679909857.517408803, 10.7115, 3.85149, 0.633, -2.00773
1679909857.716633261, 10.7018, 3.8561, 0.633, -2.00416
1679909857.915895824, 10.6915, 3.8609, 0.633, -2.00148
1679909858.117659044, 10.6803, 3.86643, 0.633, -1.99766
1679909858.317586661, 10.6702, 3.87102, 0.633, -1.99494
1679909858.517935372, 10.6593, 3.87588, 0.633, -1.99122
1679909858.736993864, 10.6454, 3.88173, 0.633, -1.99074
1679909858.935857563, 10.6355, 3.88603, 0.633, -1.98868
1679909859.134914198, 10.63, 3.89101, 0.633, -1.99244
1679909859.333942710, 10.615, 3.89749, 0.633, -1.99088
1679909859.533256245, 10.6025, 3.90251, 0.633, -1.99042
1679909859.757475526, 10.588, 3.90849, 0.633, -1.99267
1679909859.956618270, 10.5761, 3.91336, 0.633, -1.99003
1679909860.157734925, 10.5725, 3.92507, 0.633, -1.98482
1679909860.357491559, 10.5615, 3.92993, 0.633, -1.98294
1679909860.556610744, 10.552, 3.93409, 0.633, -1.98153
1679909860.755759643, 10.5392, 3.9398, 0.633, -1.98085
1679909860.976925997, 10.527, 3.94522, 0.633, -1.98034
1679909861.175973171, 10.5145, 3.94589, 0.633, -1.98347
1679909861.375130723, 10.5022, 3.95086, 0.633, -1.98407
1679909861.573893934, 10.4908, 3.95552, 0.633, -1.98452
1679909861.772856642, 10.479, 3.9603, 0.633, -1.98357
1679909861.971983923, 10.467, 3.96529, 0.633, -1.98412
1679909862.172918235, 10.453, 3.97089, 0.633, -1.98612
1679909862.395057872, 10.4403, 3.97626, 0.633, -1.98542
1679909862.594321285, 10.4288, 3.9813, 0.633, -1.9824
1679909862.793604095, 10.4181, 3.98593, 0.633, -1.97565
1679909862.992848430, 10.4078, 3.99024, 0.633, -1.96864
1679909863.191936657, 10.4065, 3.98845, 0.633, -1.96305
1679909863.393300968, 10.3957, 3.99324, 0.633, -1.95807
1679909863.592970021, 10.3847, 3.99792, 0.633, -1.95198
1679909863.791856265, 10.3725, 4.00293, 0.633, -1.94792
1679909863.990971496, 10.36, 4.00806, 0.633, -1.9435
1679909864.190063547, 10.3465, 4.0144, 0.633, -1.94026
1679909864.386456737, 10.3361, 4.01881, 0.633, -1.93858
1679909864.585711079, 10.3233, 4.02419, 0.633, -1.93758
1679909864.784882207, 10.3117, 4.02902, 0.633, -1.93687
1679909864.986293490, 10.299, 4.0342, 0.633, -1.93756
1679909865.186266683, 10.2909, 4.04383, 0.633, -1.93846
1679909865.386949398, 10.2795, 4.04838, 0.633, -1.94402
1679909865.581065557, 10.2702, 4.05207, 0.633, -1.95147
1679909865.779965668, 10.2595, 4.05633, 0.633, -1.95276
1679909865.978926678, 10.2473, 4.06121, 0.633, -1.952
1679909866.178084330, 10.2376, 4.06969, 0.633, -1.9537
1679909866.377370823, 10.2274, 4.07375, 0.633, -1.95469
1679909866.576527349, 10.2162, 4.07818, 0.633, -1.95448
1679909866.775907753, 10.2062, 4.08205, 0.633, -1.95467
1679909866.976633679, 10.1938, 4.08682, 0.633, -1.95431
