1602593222.132079, 3.31953
1602593222.191818, 3.52202
1602593222.680446, 3.16
1602593222.777216, 3.12318
1602593223.708625, 4.85965
1602593223.801624, 4.93942
1602593224.794461, 5.74936
1602593224.858332, 5.87208
1602593225.422037, 0.282252
1602593225.56964, 0.441786
1602593229.57182, 5.36893
1602593230.082318, 5.89049
1602593230.169171, 5.8414
1602593231.116855, 1.20878
1602593231.19155, 1.27627
1602593231.619508, 2.02485
1602593231.741293, 2.19666
1602593232.129891, 2.77344
1602593232.25949, 3.08637
1602593232.69348, 3.54043
1602593232.786525, 3.4668
1602593233.31175, 4.55899
1602593233.387788, 4.76761
1602593233.83422, 4.51604
1602593233.881578, 4.72466
1602593234.347071, 4.69398
1602593234.455717, 4.69398
1602593234.854853, 4.66944
1602593234.926691, 4.72466
1602593235.439553, 4.70625
1602593235.537733, 4.68171
1602593235.993007, 4.71852
1602593236.027494, 4.85352
1602593236.551704, 4.48536
1602593236.617041, 4.62035
1602593237.194652, 4.72466
1602593237.269392, 4.71852
1602593237.679161, 4.9026
1602593237.786026, 4.9026
1602593238.250182, 4.82897
1602593238.348485, 4.89647
1602593238.756239, 4.87806
1602593238.833069, 4.93328
1602593239.285717, 4.75534
1602593239.355667, 4.82897
1602593239.864387, 5.02532
1602593239.922325, 4.84738
1602593240.343585, 4.89033
1602593240.484816, 4.77375
1602593240.9913, 4.89033
1602593241.069166, 4.85352
1602593241.533946, 4.9701
1602593241.659263, 4.87192
1602593242.066195, 5.52233
1602593242.13787, 5.71868
1602593242.61571, 0.368155
1602593242.714499, 0.564505
1602593243.192935, 1.48489
1602593243.276039, 1.55239
1602593243.714914, 2.50959
1602593243.819982, 2.71208
1602593244.282667, 3.82882
1602593244.362533, 3.8779
1602593244.944839, 5.00078
1602593245.017371, 5.1419
1602593245.461698, 0.0552233
1602593245.568401, 0.49701
1602593245.978681, 1.86532
1602593246.071638, 2.19666
1602593246.583276, 4.35651
1602593246.667542, 4.93328
1602593247.09129, 5.63891
1602593247.196523, 5.81686
1602593247.614902, 1.47876
1602593247.687785, 1.56466
1602593248.160613, 3.05569
1602593248.252043, 3.2459
1602593248.816507, 4.67557
1602593248.883223, 4.94555
1602593249.290208, 0.411107
1602593249.340737, 0.558369
1602593249.757261, 2.71208
1602593249.839508, 3.14159
1602593250.335535, 5.51619
1602593250.39749, 5.688
1602593250.839376, 1.32536
1602593250.912926, 1.77328
1602593251.377741, 3.4668
1602593251.449427, 3.62633
1602593251.900106, 4.70012
1602593251.986461, 5.24008
1602593252.447247, 0.552233
1602593252.641873, 0.96334
1602593253.041038, 2.35619
1602593253.127484, 2.82252
1602593253.589499, 4.9026
1602593253.644424, 5.24621
1602593254.128519, 1.27627
1602593254.162347, 1.29468
1602593254.630253, 3.11705
1602593254.701091, 3.45452
1602593255.10834, 4.54672
1602593255.187618, 4.92715
1602593255.677462, 0.589049
1602593255.752918, 1.03697
1602593256.191355, 3.11091
1602593256.273047, 3.43612
1602593256.810485, 6.24637
1602593256.887025, 0.76699
1602593257.319291, 3.05569
1602593257.396965, 3.16614
1602593257.793051, 4.29515
1602593257.87499, 4.57126
1602593258.300995, 0.429515
1602593258.416217, 1.04311
1602593258.865846, 2.87775
1602593258.906407, 3.01274
1602593259.426438, 4.7308
1602593259.465848, 4.83511
1602593259.924991, 0.773126
