1.00222682952881,814.254242410655,901.319942116263,107.3,-60,3.68155530717959,3.68155530717959
1.06757092475891,814.334713978474,901.260010804982,107.3,-60,3.67541530717959,3.67541530717959
1.13256001472473,814.414748355602,901.200405092071,107.3,-60,3.64473530717959,3.64473530717959
1.16880583763123,814.459385260985,901.167161695134,107.3,-60,3.63246530717959,3.63246530717959
1.24777293205261,814.556633617885,901.094735847012,107.3,-60,3.61405530717959,3.61405530717959
1.35747194290161,814.691728477797,900.994123763497,107.3,-59,3.54042530717959,3.54042530717959
1.41588282585144,814.763661761318,900.940551351239,107.3,-59,3.55269530717959,3.55269530717959
1.4825279712677,814.845735578704,900.879426762379,107.3,-59,3.51588530717959,3.51588530717959
1.56903791427612,814.952272989947,900.800082878205,107.3,-59,3.53429530717959,3.53429530717959
1.63501000404358,815.033517936062,900.73957559237,107.3,-59,3.43611530717959,3.43611530717959
1.76135396957397,815.18969040305,900.624286417847,107.3,-59,3.46066530717959,3.46066530717959
1.81447386741638,815.255482588996,900.575947835814,107.3,-59,3.41157530717959,3.41157530717959
1.90298986434937,815.365114970946,900.495399153442,107.3,-59,3.38702530717959,3.38702530717959
1.99052596092224,815.473533687409,900.415742170714,107.3,-59,3.34407530717959,3.34407530717959
2.09021902084351,815.597009533604,900.32502247149,107.3,-60,3.33180530717959,3.33180530717959
2.13957190513611,815.658136046873,900.280111834557,107.3,-59,3.25203530717959,3.25203530717959
2.23030591011047,815.770515565083,900.197544786789,107.3,-59,3.26431530717959,3.26431530717959
2.36339592933655,815.935355552511,900.076434184673,107.3,-59,3.28885530717959,3.28885530717959
2.43286991119385,816.021688220829,900.012793058332,107.3,-59,3.23976530717959,3.23976530717959
2.49833703041077,816.104100893593,899.951259489047,107.3,-60,3.20908530717959,3.20908530717959
2.62001085281372,816.257268850723,899.836896360342,107.3,-59,3.16613530717959,3.16613530717959
2.66061997413635,816.308389264555,899.798727212068,107.3,-59,3.11091530717959,3.11091530717959
2.78739595413208,816.46798002521,899.679568485642,107.3,-59,3.04341530717959,3.04341530717959
2.81336688995361,816.500673295676,899.655157996867,107.3,-59,3.11091530717959,3.11091530717959
2.94526290893555,816.666709369681,899.531186865718,107.3,-59,3.08023530717959,3.08023530717959
3.00379085540771,816.74038672952,899.476175533428,107.3,-59,3.00660530717959,3.00660530717959
3.11495089530945,816.880319509554,899.371694473335,107.3,-59,3.00046530717959,3.00046530717959
3.1953489780426,816.972119539717,899.302189149815,107.3,-58,2.97592530717959,2.97592530717959
3.2472038269043,817.029863544822,899.258303705935,107.3,-58,2.96365530717959,2.96365530717959
3.37184500694275,817.168660226222,899.152818228071,107.3,-58,2.93297530717959,2.93297530717959
3.4504599571228,817.256203477898,899.086285356797,107.3,-58,2.89001530717959,2.89001530717959
3.53217887878418,817.347203219161,899.017125553438,107.3,-58,2.82252530717959,2.82252530717959
