1679913459.060131557, 5.77945, 5.90201, 2.76882
1679913459.080548783, 5.77945, 5.90201, 2.76882
1679913459.100984281, 5.77945, 5.90201, 2.76882
1679913459.121630349, 5.77945, 5.90201, 2.76882
1679913459.142013510, 5.77945, 5.90201, 2.76882
1679913459.162397742, 5.77945, 5.90201, 2.76882
1679913459.182815175, 5.77945, 5.90201, 2.76882
1679913459.203160302, 5.77945, 5.90201, 2.76882
1679913459.223598045, 5.77945, 5.90201, 2.76882
1679913459.243941995, 5.77945, 5.90201, 2.76882
1679913459.264339791, 5.77945, 5.90201, 2.76882
1679913459.284852563, 5.77945, 5.90201, 2.76882
1679913459.300156592, 5.77945, 5.90201, 2.76882
1679913459.320525192, 5.77945, 5.90201, 2.76882
1679913459.340932594, 5.77945, 5.90201, 2.76882
1679913459.362075667, 5.77945, 5.90201, 2.76882
1679913459.382480429, 5.77945, 5.90201, 2.76882
1679913459.402850719, 5.77945, 5.90201, 2.76882
1679913459.423189526, 5.77945, 5.90201, 2.76882
1679913459.443676589, 5.77945, 5.90201, 2.76882
1679913459.464121446, 5.77945, 5.90201, 2.76882
1679913459.501791776, 5.77945, 5.90201, 2.76882
1679913459.540684049, 5.77945, 5.90201, 2.76882
1679913459.584755153, 5.77945, 5.90201, 2.76882
1679913459.623639792, 5.77945, 5.90201, 2.76882
1679913459.662565280, 5.77945, 5.90201, 2.76882
1679913459.721785662, 5.77945, 5.90201, 2.76882
1679913459.742082306, 5.77945, 5.90201, 2.76882
1679913459.762476351, 5.77945, 5.90201, 2.76882
1679913459.782843223, 5.77945, 5.90201, 2.76882
1679913459.803168719, 5.77945, 5.90201, 2.76882
1679913459.841749253, 5.77945, 5.90201, 2.76882
1679913459.880769850, 5.77945, 5.90201, 2.76882
1679913459.920055543, 5.77945, 5.90201, 2.76882
1679913459.963619938, 5.77945, 5.90201, 2.76882
1679913460.002537952, 5.77945, 5.90201, 2.76882
1679913460.061803645, 5.77945, 5.90201, 2.76882
1679913460.082222000, 5.77945, 5.90201, 2.76882
1679913460.102601373, 5.77945, 5.90201, 2.76882
1679913460.122995456, 5.77945, 5.90201, 2.76882
1679913460.143343777, 5.77945, 5.90201, 2.76882
1679913460.181818855, 5.77945, 5.90201, 2.76882
1679913460.220683978, 5.77945, 5.90201, 2.76882
1679913460.264705787, 5.77945, 5.90201, 2.76882
1679913460.303632295, 5.77945, 5.90201, 2.76882
1679913460.342583172, 5.77945, 5.90201, 2.76882
1679913460.401784907, 5.77945, 5.90201, 2.76882
1679913460.440720168, 5.77945, 5.90201, 2.76882
1679913460.461080666, 5.77945, 5.90201, 2.76882
1679913460.481500819, 5.77945, 5.90201, 2.76882
1679913460.521727466, 5.77945, 5.90201, 2.76882
1679913460.564687348, 5.77945, 5.90201, 2.76882
1679913460.603655561, 5.77945, 5.90201, 2.76882
1679913460.642604053, 5.77945, 5.90201, 2.76882
1679913460.701777971, 5.77945, 5.90201, 2.76882
1679913460.740713800, 5.77945, 5.90201, 2.76882
1679913460.761097646, 5.77945, 5.90201, 2.76882
1679913460.781485250, 5.77945, 5.90201, 2.76882
1679913460.821785703, 5.77945, 5.90201, 2.76882
1679913460.860697117, 5.77945, 5.90201, 2.76882
